date,match_score
16/03/2023,0.0
17/03/2023,32.76322696925152
18/03/2023,56.36662034559616
19/03/2023,0.0
20/03/2023,26.324297052370795
21/03/2023,25.981017330446818
22/03/2023,33.426468086698236
23/03/2023,34.6184607686392
24/03/2023,46.95230101808824
25/03/2023,44.21080232000807
26/03/2023,36.58381993893329
27/03/2023,45.841867499449876
28/03/2023,43.66856144274528
29/03/2023,43.932984354713305
30/03/2023,28.838004538154355
31/03/2023,27.836188400582955
1/4/2023,68.89673046582428
2/4/2023,39.00727304633348
3/4/2023,23.89504595037051
4/4/2023,55.08236631093621
5/4/2023,0.0
6/4/2023,30.69972657858523
7/4/2023,31.71349011939338
8/4/2023,75.67785120888894
9/4/2023,46.471380489946675
10/4/2023,33.56705277172043
11/4/2023,34.86940021769521
12/4/2023,34.37807244255836
13/04/2023,33.00823048668182
14/04/2023,24.89136694249094
15/04/2023,66.30204806982778
16/04/2023,37.086703303648754
17/04/2023,23.381758685744177
18/04/2023,63.00406098396662
19/04/2023,0.0
20/04/2023,32.56502634034213
21/04/2023,38.309158164549764
22/04/2023,37.88036873057078
23/04/2023,0.0
24/04/2023,36.37666933843586
25/04/2023,30.454419780931836
26/04/2023,47.27881741540544
27/04/2023,0.0
28/04/2023,30.433605441911567
29/04/2023,34.45741898128716
30/04/2023,30.23447192278909
1/5/2023,29.66370950054765
2/5/2023,61.5491460481302
3/5/2023,0.0
4/5/2023,25.383589712083882
5/5/2023,33.31980785629574
6/5/2023,71.56407631828276
7/5/2023,0.0
8/5/2023,0.0
9/5/2023,33.79420606655573
10/5/2023,41.1195270963257
11/5/2023,32.73470466485189
12/5/2023,33.15966383072484
13/05/2023,44.33839707940402
14/05/2023,0.0
15/05/2023,0.0
16/05/2023,34.924753283339456
17/05/2023,39.48355932231652
18/05/2023,0.0
19/05/2023,31.5815799602668
20/05/2023,27.52157591176224
21/05/2023,38.803858639267034
22/05/2023,0.0
23/05/2023,29.13746448647232
24/05/2023,34.6189254795179
25/05/2023,39.10859536638874
26/05/2023,35.43158531502236
27/05/2023,19.987098952806406
28/05/2023,44.814326729146345
29/05/2023,0.0
30/05/2023,0.0
31/05/2023,0.0
1/8/2023,35.21943876030674
2/8/2023,64.04826816599068
3/8/2023,49.62542712242994
4/8/2023,33.84988716341861
5/8/2023,36.27610103451219
6/8/2023,48.099109657648214
7/8/2023,29.286393569301595
8/8/2023,35.4069504102578
9/8/2023,36.67829410710503
10/8/2023,43.68333799717895
11/8/2023,30.597677458770033
12/8/2023,25.991673908526064
13/08/2023,48.39997906031729
14/08/2023,50.65732979220256
15/08/2023,40.34338518370016
16/08/2023,54.56542304748014
17/08/2023,55.899863710724304
18/08/2023,21.13529128387377
19/08/2023,34.77472770915604
20/08/2023,76.35367814224486
21/08/2023,0.0
22/08/2023,48.161434000060126
23/08/2023,36.48394090192129
24/08/2023,39.05335053280713
25/08/2023,45.09735997558627
26/08/2023,32.06522789001175
27/08/2023,0.0
28/08/2023,46.864559456818824
29/08/2023,33.43914958303418
30/08/2023,49.619963522531634
31/08/2023,32.41671342017484
1/9/2023,38.2250270372733
2/9/2023,69.44886261584715
3/9/2023,0.0
4/9/2023,36.79027507940198
5/9/2023,31.451695053639636
6/9/2023,31.278903810407805
7/9/2023,36.446364956460286
8/9/2023,21.400388522807905
9/9/2023,36.6250353637235
10/9/2023,25.180544995925345
11/9/2023,31.978623619591843
12/9/2023,49.690742378474056
13/09/2023,49.10599240412619
14/09/2023,25.83308311483245
15/09/2023,33.598265278746794
16/09/2023,31.867414244695098
17/09/2023,59.98000184291395
18/09/2023,0.0
19/09/2023,38.21444157206844
20/09/2023,31.159626348429683
21/09/2023,49.1805527207923
22/09/2023,25.099600703841297
23/09/2023,32.05449751635392
24/09/2023,58.3496880490413
25/09/2023,23.49821400888105
26/09/2023,28.81478177852305
27/09/2023,43.089922260873806
28/09/2023,0.0
29/09/2023,30.816294425458835
30/09/2023,35.58252017666469
1/10/2023,22.36877257331409
2/10/2023,42.403941308988486
3/10/2023,0.0
4/10/2023,40.67753095150637
5/10/2023,30.24765624087477
6/10/2023,44.256257814558964
7/10/2023,46.01837646153119
8/10/2023,0.0
9/10/2023,22.415216519686417
10/10/2023,31.66682870110809
11/10/2023,36.924180738773984
12/10/2023,43.82941910571048
13/10/2023,44.16201986360525
14/10/2023,26.972105460266302
15/10/2023,37.55070720535279
16/10/2023,38.03836339869108
17/10/2023,49.18611206898636
18/10/2023,47.02786672370705
19/10/2023,28.436532552184527
20/10/2023,37.581016905115916
21/10/2023,37.49777492063615
22/10/2023,0.0
23/10/2023,41.81344544268063
24/10/2023,58.20465229248346
25/10/2023,46.26152127259462
26/10/2023,25.959054300601334
27/10/2023,36.328309910490624
28/10/2023,72.32293522682366
29/10/2023,0.0
30/10/2023,47.65729156260089
31/10/2023,30.070466405740017
1/11/2023,49.032531273975955
2/11/2023,0.0
3/11/2023,40.214776519259615
4/11/2023,38.06347899131349
5/11/2023,34.87596473191106
6/11/2023,49.88773920320739
7/11/2023,0.0
8/11/2023,26.246529481340886
9/11/2023,36.08015992582814
10/11/2023,27.067973445355896
11/11/2023,31.02420249582535
12/11/2023,51.88702343746016
13/11/2023,0.0
14/11/2023,35.599667105561394
15/11/2023,23.81783674790394
16/11/2023,59.8929103741072
17/11/2023,37.33652432374964
18/11/2023,42.59437232482075
19/11/2023,30.352774092978546
20/11/2023,30.975561529499824
21/11/2023,32.52957730534841
22/11/2023,52.90405258242683
23/11/2023,26.409655961242333
24/11/2023,36.8719008872268
25/11/2023,62.81060129059569
26/11/2023,0.0
27/11/2023,0.0
28/11/2023,34.11778107692742
29/11/2023,37.4329774619593
30/11/2023,62.7240668691978
1/12/2023,26.85457997871651
2/12/2023,30.731154989963308
3/12/2023,70.76251887684191
4/12/2023,28.07409072135581
5/12/2023,30.288132650241145
6/12/2023,62.76381113573633
7/12/2023,0.0
8/12/2023,28.550517825821622
9/12/2023,33.35063883080782
10/12/2023,43.809750405164024
11/12/2023,0.0
12/12/2023,50.88318842875884
13/12/2023,39.99310773296601
14/12/2023,24.013103665332686
15/12/2023,30.324409977461485
16/12/2023,37.93268673646131
17/12/2023,37.00541521983094
18/12/2023,36.61611975099386
19/12/2023,69.26223237159354
20/12/2023,0.0
21/12/2023,34.442909121940886
22/12/2023,39.83133541653211
23/12/2023,40.29201700842824
24/12/2023,55.57275170697979
25/12/2023,26.18897561802475
26/12/2023,34.139846927555794
27/12/2023,56.52358183309816
28/12/2023,26.622270251588816
29/12/2023,33.61922952848233
30/12/2023,65.43161648747335
31/12/2023,53.30645779877601
1/1/2024,42.545126892954755
2/1/2024,47.56777368985871
3/1/2024,58.45938765690289
4/1/2024,31.178051122987817
5/1/2024,37.401448706603084
6/1/2024,78.36880079838218
7/1/2024,28.084335956183125
8/1/2024,33.84885070902518
9/1/2024,70.58544056034515
10/1/2024,43.571991128618876
11/1/2024,42.81140377121034
12/1/2024,30.994180713503447
13/01/2024,29.257778043242645
14/01/2024,41.46583602340323
15/01/2024,43.62446057919479
16/01/2024,34.09892025172506
17/01/2024,28.925672662153403
18/01/2024,33.74677503032503
19/01/2024,35.60058775149203
20/01/2024,43.16924160357747
21/01/2024,29.899707818369347
22/01/2024,31.16905766984638
23/01/2024,45.0263495870275
24/01/2024,34.05920643496722
25/01/2024,42.60384370507296
26/01/2024,58.98637812708348
27/01/2024,27.309703002580186
28/01/2024,35.03443452126287
29/01/2024,36.132853257808485
30/01/2024,35.21505486979415
31/01/2024,75.4210024068133
1/2/2024,0.0
2/2/2024,37.61904224537109
3/2/2024,35.63234580205303
4/2/2024,77.80865278959658
5/2/2024,30.43704703078462
6/2/2024,23.662713000545732
7/2/2024,62.201669596142864
8/2/2024,0.0
9/2/2024,26.05161856508979
10/2/2024,28.8948416225455
11/2/2024,31.086685258334004
12/2/2024,78.0483606482837
13/02/2024,0.0
14/02/2024,56.919314787467684
15/02/2024,36.87025299550463
16/02/2024,38.49939695636764
17/02/2024,47.211829856599955
18/02/2024,0.0
19/02/2024,0.0
20/02/2024,24.51187070558008
21/02/2024,53.9362695400987
22/02/2024,71.64173163392292
23/02/2024,23.82885511137213
24/02/2024,33.8932054758522
25/02/2024,65.47164247809907
26/02/2024,30.233600719659457
27/02/2024,29.197964753300273
28/02/2024,45.35777306779422
29/02/2024,40.94661891996341
1/3/2024,36.76164863626997
2/3/2024,46.56839702952902
3/3/2024,0.0
4/3/2024,40.60451576893175
5/3/2024,36.505192645084406
6/3/2024,47.109792117000154
7/3/2024,37.260195535563625
8/3/2024,67.82253147600922
9/3/2024,34.97644474194049
10/3/2024,23.92356216243492
11/3/2024,78.87155882120601
12/3/2024,0.0
13/03/2024,22.18947113453832
14/03/2024,33.531991114529056
15/03/2024,28.83570283771507
16/03/2024,52.43460674373129
17/03/2024,37.57534173277209
18/03/2024,0.0
19/03/2024,37.713271219761005
20/03/2024,30.308824946982558
21/03/2024,30.22936558320987
22/03/2024,49.36410026428118
23/03/2024,42.5082897408723
24/03/2024,33.96183057956651
25/03/2024,40.038505347848684
26/03/2024,35.245710075537474
27/03/2024,54.72301156696548
28/03/2024,24.673243651619536
29/03/2024,41.290781370295775
30/03/2024,54.853657634396974
31/03/2024,0.0
1/4/2024,34.51268355685999
2/4/2024,40.3849786603287
3/4/2024,40.38362675686571
4/4/2024,67.911932544331
5/4/2024,37.93102640990643
6/4/2024,32.5418207111407
7/4/2024,72.93050428496646
8/4/2024,46.040275250509865
9/4/2024,0.0
10/4/2024,30.276930827332087
11/4/2024,46.431655352412264
12/4/2024,74.75722453360916
13/04/2024,26.637220252151963
14/04/2024,30.559825491086176
15/04/2024,51.65003290912743
16/04/2024,0.0
17/04/2024,35.59617921503609
18/04/2024,41.77716862712112
19/04/2024,48.20016365105084
20/04/2024,50.16954229096149
21/04/2024,25.484975587567526
22/04/2024,38.01848831066539
23/04/2024,56.57549402586649
24/04/2024,34.55396026949022
25/04/2024,32.60827758882809
26/04/2024,26.745346097091186
27/04/2024,75.1054448502233
28/04/2024,0.0
29/04/2024,41.206157119600334
30/04/2024,34.34141281632851
1/5/2024,38.36234139667249
2/5/2024,78.93197729741463
3/5/2024,29.666333639511574
4/5/2024,36.3308787879609
5/5/2024,56.94476948427294
6/5/2024,0.0
7/5/2024,45.113910877072485
8/5/2024,44.38180951947727
9/5/2024,38.97473418599046
10/5/2024,37.566818910899244
11/5/2024,58.99785078430996
12/5/2024,0.0
13/05/2024,30.737671617241798
14/05/2024,29.60596336337162
15/05/2024,81.20269311625678
16/05/2024,0.0
17/05/2024,32.01574164372501
18/05/2024,39.30403199900504
19/05/2024,64.9499881507819
20/05/2024,0.0
21/05/2024,0.0
22/05/2024,0.0
23/05/2024,0.0
24/05/2024,0.0
25/05/2024,0.0
26/05/2024,0.0
27/05/2024,0.0
28/05/2024,0.0
29/05/2024,0.0
30/05/2024,0.0
31/05/2024,0.0
1/8/2024,41.942074553668526
2/8/2024,33.676698844312064
3/8/2024,60.58304896806209
4/8/2024,31.776976199123446
5/8/2024,33.41823902980003
6/8/2024,84.6891637956939
7/8/2024,32.807868950737955
8/8/2024,23.830134243290455
9/8/2024,42.18821601219266
10/8/2024,41.65629400068871
11/8/2024,43.94603511040851
12/8/2024,50.65021246718243
13/08/2024,28.378361109289912
14/08/2024,36.792049989835476
15/08/2024,58.2957866288759
16/08/2024,30.018574463471253
17/08/2024,39.66850338369369
18/08/2024,42.581926410045135
19/08/2024,27.72090442712659
20/08/2024,35.1674784475015
21/08/2024,45.045114690919526
22/08/2024,55.04266401763165
23/08/2024,45.65692165006766
24/08/2024,29.34020670328255
25/08/2024,41.60564962340561
26/08/2024,0.0
27/08/2024,28.11824287890083
28/08/2024,36.233529518042396
29/08/2024,75.65997525317576
30/08/2024,47.53487996577809
31/08/2024,38.8077779652711
1/9/2024,40.502101994936865
2/9/2024,43.58767615068795
3/9/2024,37.758881314613234
4/9/2024,36.04058289162924
5/9/2024,30.591516852408912
6/9/2024,53.92503224263957
7/9/2024,55.99241362900534
8/9/2024,61.82245780786546
9/9/2024,46.736098418836406
10/9/2024,52.77030741197069
11/9/2024,52.23904181781299
12/9/2024,44.007379721233434
13/09/2024,38.46780968943607
14/09/2024,52.899751372330215
15/09/2024,0.0
16/09/2024,32.867403317959315
17/09/2024,39.09736036055106
18/09/2024,0.0
19/09/2024,36.23771505167822
20/09/2024,30.762959800593304
21/09/2024,75.44644142718408
22/09/2024,32.65257669347001
23/09/2024,33.652514762346364
24/09/2024,59.44865612019568
25/09/2024,0.0
26/09/2024,41.01266340327016
27/09/2024,38.51038935006517
28/09/2024,71.34289814818041
29/09/2024,0.0
30/09/2024,31.747239054495576
1/10/2024,40.12844294482457
2/10/2024,37.63739581008691
3/10/2024,38.88325863771746
4/10/2024,36.108606916074834
5/10/2024,24.2261931978045
6/10/2024,47.847516091716095
7/10/2024,0.0
8/10/2024,34.35730582495318
9/10/2024,38.154057208474
10/10/2024,57.806001009505
11/10/2024,48.60080034134543
12/10/2024,68.55294571892208
13/10/2024,33.16846919149039
14/10/2024,53.77747107045788
15/10/2024,39.232752971461416
16/10/2024,62.97970139377712
17/10/2024,40.508235868646416
18/10/2024,48.66554721654036
19/10/2024,42.7890212304621
20/10/2024,60.58739201417981
21/10/2024,0.0
22/10/2024,46.04159243142777
23/10/2024,45.767759339770905
24/10/2024,41.50448603827567
25/10/2024,39.76167513535535
26/10/2024,31.654700658419173
27/10/2024,63.32392007277461
28/10/2024,34.23406185446921
29/10/2024,30.33666697992934
30/10/2024,56.66536387086845
31/10/2024,0.0
1/11/2024,38.27095281360624
2/11/2024,34.87213771416729
3/11/2024,50.69740268782739
4/11/2024,34.866947119726774
5/11/2024,29.19003087530836
6/11/2024,30.46931856671005
7/11/2024,61.4068548753513
8/11/2024,41.0681283272382
9/11/2024,35.717117220008376
10/11/2024,59.125504851409175
11/11/2024,34.35709424098194
12/11/2024,48.450093313563826
13/11/2024,30.21085197161893
14/11/2024,45.12423455715442
15/11/2024,49.532376831327085
16/11/2024,53.1941754324462
17/11/2024,64.47284783841172
18/11/2024,59.072302864238424
19/11/2024,59.64314230491232
20/11/2024,46.658587172720914
21/11/2024,44.41207441180242
22/11/2024,39.207142636667875
23/11/2024,68.1292629368859
24/11/2024,0.0
25/11/2024,31.539831350102546
26/11/2024,37.20922087453907
27/11/2024,34.962192336521056
28/11/2024,91.33161279291862
29/11/2024,41.5277842525535
30/11/2024,32.29055160241346
1/12/2024,27.611693037408187
2/12/2024,30.506981779197517
3/12/2024,33.23137976784635
4/12/2024,47.71161376018197
5/12/2024,0.0
6/12/2024,41.89869940096092
7/12/2024,41.53658390330661
8/12/2024,82.87230622572125
9/12/2024,25.865997657584906
10/12/2024,42.59840946352531
11/12/2024,32.491220197047724
12/12/2024,53.95795441660832
13/12/2024,42.88317426847641
14/12/2024,32.69498133808807
15/12/2024,97.97908189414309
16/12/2024,0.0
17/12/2024,47.44063598684495
18/12/2024,36.15453191177613
19/12/2024,41.76173488670892
20/12/2024,38.94628452833982
21/12/2024,30.09630683544075
22/12/2024,49.59261085079795
23/12/2024,0.0
24/12/2024,31.28210536224498
25/12/2024,33.08572412354742
26/12/2024,72.2592147308134
27/12/2024,26.89291558513487
28/12/2024,45.49634666044557
29/12/2024,41.55440820911273
30/12/2024,53.52223742450141
31/12/2024,34.73105487232347
1/1/2025,27.460437866637466
2/1/2025,33.918859268460686
3/1/2025,45.122417481963026
4/1/2025,51.26934081511739
5/1/2025,0.0
6/1/2025,34.11864311869151
7/1/2025,27.236524817815116
8/1/2025,50.757905337094286
9/1/2025,45.75804912305811
10/1/2025,50.336257587825415
11/1/2025,60.0264284852455
12/1/2025,43.71894456192706
13/01/2025,33.03394635353761
14/01/2025,63.284567405055625
15/01/2025,55.68123330946459
16/01/2025,0.0
17/01/2025,43.342184506975094
18/01/2025,30.180954292421163
19/01/2025,37.20965489819412
20/01/2025,37.479922926132716
21/01/2025,44.38684718887865
22/01/2025,0.0
23/01/2025,42.55493377770815
24/01/2025,40.32519324723993
25/01/2025,71.53424447381747
26/01/2025,0.0
27/01/2025,40.69180820810817
28/01/2025,0.0
29/01/2025,50.93204259236897
30/01/2025,59.27436097324829
31/01/2025,40.52169360861819
1/2/2025,43.87358336975085
2/2/2025,33.972617620980586
3/2/2025,87.38630678011206
4/2/2025,35.01088376072253
5/2/2025,0.0
6/2/2025,46.001812697589195
7/2/2025,32.650621452948
8/2/2025,56.556643691588064
9/2/2025,46.024258246464996
10/2/2025,0.0
11/2/2025,47.31968045578357
12/2/2025,48.813054180429965
13/02/2025,34.6474696989786
14/02/2025,54.17306296608412
15/02/2025,0.0
16/02/2025,0.0
17/02/2025,49.72778159746588
18/02/2025,36.403886513588525
19/02/2025,0.0
20/02/2025,42.27404733344484
21/02/2025,35.790668194999654
22/02/2025,44.76554281934902
23/02/2025,34.51769510174191
24/02/2025,31.55112344233414
25/02/2025,82.45684076327149
26/02/2025,0.0
27/02/2025,53.20462833388184
28/02/2025,43.84928284907359
1/3/2025,0.0
2/3/2025,0.0
3/3/2025,44.219235222984544
4/3/2025,48.535237751975586
5/3/2025,39.329573438047504
6/3/2025,40.32669987554448
7/3/2025,33.001055898494954
8/3/2025,29.19377574184399
9/3/2025,43.61813029797078
10/3/2025,0.0
11/3/2025,40.97954656824733
12/3/2025,40.14076694923351
13/03/2025,44.03612354779128
14/03/2025,0.0
15/03/2025,0.0
16/03/2025,0.0
17/03/2025,0.0
18/03/2025,0.0
19/03/2025,0.0
20/03/2025,0.0
21/03/2025,0.0
22/03/2025,0.0
23/03/2025,0.0
24/03/2025,0.0
25/03/2025,0.0
26/03/2025,0.0
27/03/2025,0.0
28/03/2025,0.0
29/03/2025,0.0
30/03/2025,0.0
31/03/2025,0.0
1/4/2025,0.0
2/4/2025,0.0
3/4/2025,0.0
4/4/2025,0.0
5/4/2025,0.0
6/4/2025,0.0
7/4/2025,0.0
8/4/2025,0.0
9/4/2025,0.0
10/4/2025,0.0
11/4/2025,0.0
